player_id,handle,first_name,last_name,league,region,team_name,agent_role,total_games,total_kills,total_deaths,total_assists,total_first_kills,total_first_deaths,total_headshot,total_avg_dmg_rnd,total_rating,international_games,international_kills,international_deaths,international_assists,international_first_kills,international_first_deaths,international_headshot,international_avg_dmg_rnd,international_rating
106230271915475632,Derke,Nikita,Sirmitev,VCT International,EMEA,FNATIC,Duelist,166,2973,2456,614,699,595,0.2932173913043478,158.82234782608694,0.5654506546779926,83,1517,1225,299,357,299,0.29454545454545455,160.66977272727274,0.5659720254693731
106230373601204025,sScary,Nutchaphon,Matarat,VCT International,Pacific,Bleed Esports,Controller,78,1217,1046,667,121,105,0.24585365853658536,136.6412195121951,0.5694179579639325,11,163,162,83,11,21,0.0,0.0,0.5099924922028191
108058716084404104,KenzmPs,Azevedo,Simão,VCT Challengers,EMEA,FTW Leça FC,Initiator,48,651,687,307,58,87,0.32592592592592595,124.31333333333333,0.35189512879469614,0,0,0,0,0,0,0.0,0.0,0.0
108395376345727088,Shyy,Fabian,Usnayo,VCT International,Americas,KRÜ Esports,Sentinel,106,1542,1491,567,174,160,0.2621428571428572,132.16557142857144,0.5001979565410316,30,461,437,206,62,51,0.275,139.41125,0.5072709848903486
109080890049366669,Wens,Eda Sürmeli,Gülce,VCT Game Changers,EMEA,BBL Esports,Sentinel,26,370,389,94,56,57,0.34076923076923077,126.83730769230769,0.40360156848597273,6,63,95,17,10,18,0.32166666666666666,103.89833333333333,0.27745767745767747
109795095271772200,nizhaotzh,ZHEHAO,TANG,VCT International,China,DRAGON RANGER GAMING,Controller,20,220,272,126,22,28,0.32866666666666666,111.27,0.4474378249707254,11,144,165,60,15,16,0.365,122.995,0.5274477771219797
106652155439574920,nAts,Ayaz,Akhmetshin,VCT International,EMEA,Team Liquid,Sentinel,84,1397,1210,433,160,160,0.28477611940298503,141.45727272727274,0.4678343067181135,14,240,214,53,27,20,0.28833333333333333,137.7925,0.4818924352115063
106507002486193030,tuyz,Arthur,Vieira,VCT International,Americas,LOUD,Controller,128,1674,1715,1050,148,169,0.30520833333333336,113.76614583333333,0.41026494828946564,58,772,782,508,61,62,0.2965,112.867,0.5735363108537646
109795086166200353,AAAAY,Yang,Zhang,VCT International,China,FunPlus Phoenix,Initiator,53,817,799,307,61,59,0.38539999999999996,127.87100000000001,0.47352011244506415,25,400,395,117,28,25,0.3704545454545455,125.29636363636364,0.4887284405107917
110077605500212406,iZu,woo ju,Ham,VCT International,Pacific,T1,Duelist,73,1227,1134,389,224,217,0.2775925925925926,136.15166666666667,0.5562615406215914,5,74,89,30,18,13,0.31,141.52,0.4864276568501921
110512800115092977,hfmi0dzjc9z,Juncheng,Zhang,VCT International,China,TYLOO GAMING,Flex,18,231,269,83,26,41,0.2872222222222222,128.83333333333334,0.449733931281765,5,55,77,22,7,12,0.268,102.78,0.3502048655569782
109630636704842016,benjyfishy,Benjamin,Fish,VCT International,EMEA,Team Heretics,Sentinel,111,1732,1548,427,206,204,0.3532727272727273,132.15609090909092,0.44721278880703635,56,829,774,221,104,121,0.34199999999999997,132.07909090909092,0.4472084173512606
107769214873453994,tex,ian ,botsch,VCT International,Americas,Leviatán Esports,Flex,126,1973,1863,513,369,355,0.3312121212121212,135.48424242424244,0.39810351811068206,26,405,415,112,62,69,0.3565384615384615,137.07615384615386,0.39795849846754694
107742456385056460,cauanzin,Cauan,Pereira,VCT International,Americas,LOUD,Initiator,113,1746,1670,839,255,194,0.26786516853932585,132.04573033707865,0.48662840307831223,56,901,853,453,123,100,0.2517948717948718,138.8625641025641,0.5309692585959578
107764993888872529,Alfajer,Emir Ali,Beder,VCT International,EMEA,FNATIC,Sentinel,161,2698,2160,649,378,308,0.2973913043478261,149.81365217391303,0.5019873110239987,83,1402,1140,354,196,162,0.3015909090909091,150.2925,0.49898544499192177
108695547619985069,Life2,Donghao,Qu,VCT International,China,FunPlus Phoenix,Duelist,53,870,892,162,218,237,0.3225490196078431,140.76392156862744,0.3757013639069275,25,420,444,91,89,107,0.3269565217391305,144.7104347826087,0.3666902345510249
106532652856312203,stax,Kim,Gu-taek,VCT International,Pacific,T1,Initiator,140,1878,2004,1210,157,220,0.2936904761904762,112.27785714285714,0.5804853608666072,69,956,997,514,68,105,0.3145833333333333,110.36791666666666,0.44653765140964324
108695520844884804,Ninebody,Yi,Ding,VCT International,China,TYLOO GAMING,Duelist,13,224,200,59,55,44,0.2276923076923077,157.9523076923077,0.5808791987110159,0,0,0,0,0,0,0.0,0.0,0.0
106651763961975955,starxo,Patryk,Kopczyński,VCT International,EMEA,KOI,Initiator,60,783,902,508,96,140,0.24478260869565216,119.43326086956522,0.5014353174600182,2,17,29,22,0,6,0.0,0.0,0.3471428571428571
107761554991402098,Deryeon,Derrick,Yee,VCT International,Pacific,Bleed Esports,Flex,69,1105,1002,372,218,168,0.26878048780487807,132.7651219512195,0.48533050048341747,0,0,0,0,0,0,0.0,0.0,0.0
106651771010372760,ANGE1,Kirill,Karasiow,VCT International,EMEA,Natus Vincere,Flex,130,1667,2083,832,296,368,0.3147619047619048,114.1833870967742,0.41165628683834365,66,829,1065,448,136,198,0.27769230769230774,112.63461538461539,0.4400911091630141
107742642462250497,Swag,João Carlos,Neto,VCT Challengers,Americas,Legacy,Sentinel,48,656,670,203,86,73,0.27479166666666666,123.34729166666666,0.32753537895828094,0,0,0,0,0,0,0.0,0.0,0.0
106525538484682825,Derrek,Derrek,Ha,VCT International,Americas,Evil Geniuses,Initiator,65,922,992,441,93,74,0.3526315789473684,128.89526315789476,0.5262459267340635,14,192,229,97,22,17,0.0,0.0,0.451156161557467
106651760411992132,cNed,Mehmet Yağız,İpek,VCT International,EMEA,FUT Esports,Duelist,111,1931,1729,449,383,344,0.2903448275862069,150.09441860465117,0.4614000835700955,41,718,663,165,139,129,0.291875,147.525,0.45687415904918005
107282717808714877,Vania,Aleyna,Keskin,VCT Game Changers,EMEA,G2 Gozen,Controller,50,915,649,431,96,77,0.3253061224489796,157.84632653061226,0.56351331933417,6,91,93,43,6,16,0.38833333333333336,137.04999999999998,0.42124740124740123
99566407765334300,Sacy,Gustavo,Rossi,VCT International,Americas,Sentinels,Initiator,128,1720,1828,1038,183,209,0.27266666666666667,121.833,0.4117567445103353,62,816,880,525,86,101,0.24702702702702703,120.82135135135135,0.41263236351539734
106507078369536452,pANcada,Bryan ,Luna,VCT International,Americas,LOUD,Controller,60,885,833,375,78,80,0.3290909090909091,125.4090909090909,0.5751866101692453,25,400,341,187,38,26,0.0,0.0,0.550170152216166
108284847761183948,JayH,Wong,Jia Heng,VCT Challengers,Pacific,Disguised,Initiator,30,424,414,239,38,46,0.242,116.51500000000001,0.38057312520597847,0,0,0,0,0,0,0.0,0.0,0.0
109782837972073866,Reduxx,Yassin,Aboulalazm,VCT Challengers,Americas,Oxygen Esports,Duelist,60,1032,928,227,227,212,0.2691228070175439,151.31350877192983,0.44615288932707087,0,0,0,0,0,0,0.0,0.0,0.0
107926951905638936,Foxy9,Jeong ,jae-seong,VCT International,Pacific,DRX,Flex,91,1286,1298,502,223,239,0.3145,121.13387499999999,0.4597719912464435,16,209,231,114,27,45,0.289375,128.93875,0.45935178860908055
106532935342359144,iNTRO,Seungkyun,Kang,VCT Challengers,Pacific,DWG KIA,Initiator,27,379,395,165,25,43,0.34521739130434786,131.2209090909091,0.3326494774206617,0,0,0,0,0,0,0.0,0.0,0.0
107042214535152515,paTiTek,Patryk,Fabrowski,VCT International,EMEA,Team Heretics,Initiator,48,601,659,426,77,77,0.2725531914893617,122.26893617021277,0.4943220236703299,31,382,400,259,53,41,0.26833333333333337,123.82633333333334,0.4943030737837841
106525473804840689,crashies,Austin,Roberts,VCT International,Americas,NRG,Initiator,138,1947,1877,1048,161,194,0.304,119.09839999999998,0.4800683818822958,74,1035,1011,553,86,106,0.30826086956521737,109.89956521739131,0.4781909255794352
109703937294721986,Autumn ,Kale,Dunne,VCT International,China,FunPlus Phoenix,Duelist,80,1345,1192,339,275,172,0.32031746031746033,139.51142857142855,0.5287048882009571,18,294,290,113,50,34,0.34,137.72833333333335,0.5134438835681948
106489985594967563,Tacolilla,Vicente,Compagnon,VCT Challengers,Americas,Fusion esports,Duelist,60,917,897,256,209,183,0.21666666666666667,134.8888,0.5981889856471414,22,356,337,85,76,55,0.0,0.0,0.465697786715524
106664993881319312,bangNA,Sean,Bezerra,VCT International,Americas,100 Thieves,Controller,93,1398,1336,659,187,188,0.3387878787878788,125.96015151515152,0.53267672916526,23,350,346,151,48,42,0.3977777777777778,131.71777777777777,0.4975029345148032
109715242341114817,Leo ,LEO,JANNESSON,VCT International,EMEA,FNATIC,Initiator,108,1649,1236,836,96,62,0.24937499999999999,130.083625,0.5170771084828412,46,711,530,358,46,23,0.246,129.561,0.5126925703234174
111136213598748752,Flashback,Cho,Min-hyuk,VCT International,Pacific,DRX,Sentinel,46,734,654,216,96,75,0.30934782608695655,142.27173913043478,0.45478952842036674,12,177,153,53,24,12,0.32,133.09083333333334,0.4556682325096833
106532686424986077,BuZz,Yu,Byung-chul,VCT International,Pacific,DRX,Duelist,166,2758,2510,647,577,543,0.2429464285714286,151.14410714285714,0.47110513273404525,81,1318,1230,288,311,280,0.2411111111111111,149.51222222222222,0.47091941379941876
108273960857040258,Rossy,Abedrabbo,Daniel,VCT International,Pacific,T1,Initiator,73,1112,1082,588,115,120,0.2684313725490196,134.4092156862745,0.5125678340693371,5,77,67,28,6,6,0.31,136.04,0.55651728553137
108256001569272928,xccurate,Susanto,Kevin,VCT International,Pacific,T1,Flex,49,724,747,253,75,92,0.260625,125.29224489795918,0.43917172893119516,5,69,78,19,9,12,0.344,117.624,0.38667093469910374
106652153897244072,Sheydos,Bogdan,Naumov,VCT International,EMEA,KOI,Sentinel,60,878,783,251,66,66,0.26152173913043475,119.54326086956522,0.5505613360826741,2,27,24,6,2,4,0.0,0.0,0.42857142857142855
110790647283329030,Lysoar,Youhao,Liang,VCT International,China,FunPlus Phoenix,Controller,50,687,752,339,61,67,0.2998,122.6532,0.4412497249041364,22,279,354,120,29,37,0.29363636363636364,112.32409090909091,0.42668538236990566
111878439153514690,AAK,YEKAI,SHI,VCT International,China,TYLOO GAMING,Controller,2,23,32,7,3,5,0.27,116.445,0.37,0,0,0,0,0,0,0.0,0.0,0.0
106230370674623216,Crws,Thanamethk,Mahatthananuyut,VCT International,Pacific,Talon Esports,Flex,83,1026,1227,546,101,144,0.2307547169811321,111.68792452830189,0.3223945839868904,22,299,363,158,35,45,0.2125,89.5575,0.3615476039310682
108273958835992183,stellar,McGrath,Brenden,VCT Challengers,Americas,Turtle Troops,Flex,81,1071,1157,502,93,134,0.21962264150943397,120.2820754716981,0.41587746103108086,14,185,215,88,15,31,0.0,0.0,0.3385437016567949
108695542868559528,Haodong,Haodong,Guo,VCT International,China,EDward Gaming,Controller,54,678,822,410,87,111,0.2806521739130435,107.24826086956521,0.3272887001512104,51,652,773,385,83,103,0.2827906976744186,108.97953488372093,0.3387584052300813
106116440965658227,aspas,Erick,Marmo,VCT International,Americas,Leviatán Esports,Duelist,182,3344,2564,666,668,455,0.3,162.08872,0.4712864701040001,95,1663,1423,345,347,251,0.2925925925925926,152.46814814814817,0.4709428220269434
106668674471618890,crazyguy,Ngô Công ,Anh,VCT International,Pacific,Bleed Esports,Initiator,54,822,763,424,112,117,0.2526923076923077,129.79615384615383,0.3634178819463649,0,0,0,0,0,0,0.0,0.0,0.0
106156791842474396,KeznitdeuS,Angelo Alexander ,Mori Lagos,VCT International,Americas,KRÜ Esports,Duelist,97,1697,1525,434,381,321,0.3010144927536232,165.07579710144927,0.5104830800964687,27,464,430,164,99,70,0.2675,177.70583333333335,0.5206094195262774
107760828736855945,garnetS,Apiwat ,Apiraksukumal,VCT Challengers,Pacific,Team NKT,Duelist,41,628,615,130,159,124,0.3346153846153846,147.1396,0.5575139550616593,7,128,117,24,30,17,0.0,0.0,0.523417623441572
107735297326632949,trexx,Nikita,Cherednichenko,VCT International,EMEA,Team Vitality,Initiator,87,1377,1234,698,172,166,0.20049180327868854,146.55573770491802,0.5134834571609601,21,350,290,137,42,37,0.23285714285714287,152.03857142857143,0.5227749725482279
106116524342027888,qck,Gabriel,Lima,VCT International,Americas,LOUD,Duelist,77,1122,1187,319,191,215,0.295,127.62803571428572,0.3644563108312791,21,339,332,85,62,61,0.3358333333333334,145.76666666666668,0.4574510013117234
106651793396690606,Sayf,Saif,Jibraeel,VCT International,EMEA,Team Vitality,Duelist,123,2152,1754,557,387,339,0.2873404255319149,148.827311827957,0.45904998500246047,33,550,487,146,95,94,0.27210526315789474,150.96842105263158,0.46321093832963234
107760829357934370,JitBoyS,Jittana,Nokngam,VCT International,Pacific,Talon Esports,Controller,67,980,972,417,104,115,0.36698113207547167,132.23509433962263,0.44832257712042384,11,156,183,73,22,20,0.34,116.845,0.4406532978422302
107769215086183858,Boostio,Kelden,Pupello,VCT International,Americas,100 Thieves,Sentinel,134,1909,2025,625,290,325,0.24173913043478262,130.3737931034483,0.35197149864467386,54,791,821,244,133,124,0.22666666666666668,135.05102040816325,0.36817950430267
108695559262017364,nobody ,Senxu,Wang,VCT International,China,EDward Gaming,Initiator,91,1257,1362,578,152,216,0.3045121951219512,128.53329268292683,0.48968233034925285,72,991,1092,453,114,175,0.308125,125.94125,0.4895521022386712
107891889389481497,C0M,Corbin Daniel,Lee,VCT International,Americas,Leviatán Esports,Initiator,160,2096,2203,1112,256,266,0.2255714285714286,120.85857142857144,0.4412859790066455,71,979,1000,493,106,112,0.23484848484848486,122.27787878787879,0.44040283511329387
111878438513796766,FengF,XueFeng,Song,VCT International,China,Trace Esports,Duelist,35,531,490,108,98,88,0.3164705882352941,143.25882352941176,0.4534518618066183,10,147,144,21,28,29,0.35300000000000004,134.611,0.45495430645146623
107760828215969554,Surf,Thanachart,Rungapajaratkul,VCT International,Pacific,Talon Esports,Flex,52,749,763,195,130,141,0.3969565217391305,113.4704347826087,0.39809524228776,11,170,183,34,39,41,0.0,0.0,0.3470076125976655
107736213233216306,Grubinho,Grzegorz,Ryczko,VCT International,EMEA,KOI,Controller,35,516,481,256,58,59,0.34685714285714286,125.39171428571429,0.6006503781316955,0,0,0,0,0,0,0.0,0.0,0.0
106532684877070738,MaKo,Kim,Myeong-kwan,VCT International,Pacific,DRX,Controller,168,2476,2284,1573,276,274,0.28598214285714285,132.3088392857143,0.5311956517671138,81,1191,1103,819,122,118,0.28833333333333333,124.57138888888888,0.5327023596520513
106489999216559638,kiNgg,Francisco Alberto,Aravena,VCT International,Americas,Leviatán Esports,Controller,132,2070,1821,993,287,238,0.30010526315789476,134.30484210526316,0.49336661021826006,48,753,722,357,129,107,0.30423076923076925,124.41269230769231,0.4930934462545391
108231591331868294,Famsii,Ramses,Koivukangas,VCT International,EMEA,Vodafone Giants,Controller,5,67,79,30,10,8,0.312,121.13,0.4502944942381562,0,0,0,0,0,0,0.0,0.0,0.0
106116492286441131,Less,Felipe ,Basso,VCT International,Americas,LOUD,Flex,151,2469,2044,707,301,242,0.27958333333333335,145.91666666666666,0.43802319920232335,81,1356,1129,382,169,132,0.256,151.24525,0.5657729318063812
106489997517407761,adverso,Benjamin,Poblete,VCT Challengers,Americas,All Knights,Initiator,103,1550,1504,736,232,210,0.22333333333333333,137.65507246376814,0.42040557046536625,16,251,273,101,36,28,0.0,0.0,0.4757735353299727
106490033825838448,vaiZ,Matias ,Barria,VCT Challengers,Americas,Fusion esports,Controller,39,581,555,331,60,53,0.22764705882352942,138.86117647058822,0.4642719949432689,0,0,0,0,0,0,0.0,0.0,0.0
106651779012842654,Zyppan,Pontus,Eek,VCT International,EMEA,Natus Vincere,Initiator,130,2024,2011,864,321,294,0.34587301587301583,137.838064516129,0.45791996478842273,66,1034,1028,395,178,152,0.38769230769230767,127.69384615384615,0.44224905064504844
108695564980340715,Smoggy,Zhao,Zhang,VCT International,China,EDward Gaming,Flex,89,1373,1267,552,154,146,0.31646341463414634,134.82560975609758,0.5989495073651934,70,1106,1015,438,121,105,0.32359375,133.9728125,0.5989870598501215
109794898623952350,foxz,Itthirit,Ngamsa-ard,VCT Challengers,Pacific,FULL SENSE,Initiator,80,1135,1061,499,131,120,0.29133333333333333,139.12,0.4095140872600264,7,116,103,48,12,11,0.0,0.0,0.5455490596604916
108695555965222493,ZmjjKK,Yongkang,Zheng,VCT International,China,EDward Gaming,Duelist,91,1676,1440,368,391,318,0.235609756097561,160.5540243902439,0.5686967432297179,72,1332,1162,289,315,248,0.2340625,159.50390625,0.5686372767190874
107723772674746660,MiniBoo,Dominykas,Lukaševičius,VCT International,EMEA,Team Heretics,Duelist,86,1434,1397,404,327,313,0.3438372093023256,145.2010465116279,0.4300179707204363,31,512,494,132,109,107,0.3487096774193549,138.92774193548388,0.4300752920892338
106652157508218765,Redgar,Igor,Vlasov,VCT International,EMEA,Vodafone Giants,Controller,78,950,1179,620,159,183,0.3649180327868853,102.4475,0.48927300385856354,14,156,221,114,27,37,0.33083333333333337,93.47083333333335,0.41676782680984154
110790640344246272,Kai ,Zhinan,Lu,VCT International,China,Trace Esports,Sentinel,35,565,496,129,111,87,0.26794117647058824,145.0364705882353,0.44943051597052336,10,158,142,36,29,26,0.298,144.542,0.44476241679105266
107769215639766462,Sayaplayer,Ha,Jung-woo,VCT International,Pacific,T1,Duelist,102,1723,1535,310,384,328,0.2920689655172414,145.69011363636363,0.5706967305652636,21,327,344,58,63,67,0.2868421052631579,137.93578947368422,0.39647907754384926
109795063140126742,carpe,Lee,Jae-hyeok,VCT International,Pacific,T1,Initiator,96,1248,1453,769,132,160,0.25939024390243903,114.25036585365855,0.5237319067648881,21,277,333,149,21,39,0.2710526315789474,112.75526315789473,0.4501175771234123
107735300473140442,Destrian,Tomas ,Linikas,VCT International,EMEA,Team Vitality,Controller,42,520,628,354,53,89,0.22583333333333333,121.54583333333333,0.4402761171150223,5,52,69,51,7,12,0.0,0.0,0.42418693982074257
106532683698754008,Rb,Sangmin,Koo,VCT International,China,TITAN ESPORTS CLUB,Flex,116,1676,1696,600,265,275,0.2735,127.47116666666668,0.47096835540906795,69,1010,1012,310,173,162,0.26166666666666666,128.46916666666667,0.3300272117836792
108695550169204401,CHICHOO,Shunzhi ,Wan,VCT International,China,EDward Gaming,Flex,91,1356,1248,525,126,121,0.2720731707317073,133.3648780487805,0.556318913845905,72,1077,1000,419,110,98,0.271875,133.77640625,0.5561834434962997
107115833005547133,Ayumiii,Nurul,Aini,VCT Game Changers,Pacific,BOBA,Duelist,53,881,742,220,191,156,0.22027027027027027,161.6775,0.2896246971549933,0,0,0,0,0,0,0.0,0.0,0.0
106535378430874709,ZestKR,Giseok,Kim,VCT International,Pacific,Bleed Esports,Initiator,109,1454,1551,670,151,183,0.3396774193548387,115.6040322580645,0.4791295242051688,65,876,937,398,89,113,0.34249999999999997,118.3045,0.4408671288678036
109715242528483605,Shin ,RYAD,ENSAAD,VCT International,EMEA,Karmine Corp,Controller,57,724,794,454,75,85,0.3066666666666667,106.4478947368421,0.5311506228635091,7,101,103,56,9,10,0.3,111.33571428571429,0.5122871029090653
107882580518128045,Governor,Peter,No,VCT International,Pacific,Talon Esports,Duelist,69,1065,1070,310,263,244,0.2488235294117647,135.7335294117647,0.3557780277765482,4,50,66,21,10,15,0.2225,129.255,0.3337714285714286
106660453242133180,ban,SEUNGMIN,OH,VCT International,Pacific,Talon Esports,Flex,44,629,653,213,102,101,0.3346511627906977,127.99372093023254,0.42345927822204843,4,58,56,17,7,7,0.3775,118.425,0.4511428571428572
106651772642189389,Shao,Andrey,Kiprsky,VCT International,EMEA,Natus Vincere,Flex,130,1944,1751,957,193,168,0.3253968253968254,129.07370967741934,0.4741674586362397,66,1017,865,483,95,76,0.31923076923076926,122.76153846153846,0.4986731300490512
106230276315764487,Magnum,Martin,Peňkov,VCT International,EMEA,Karmine Corp,Initiator,57,745,822,391,107,135,0.27280701754385966,119.91122807017545,0.40816130471346956,7,106,106,45,15,13,0.2285714285714286,128.51000000000002,0.5244100866380221
107115859552686932,Alluka,Tiara,Bonilla,VCT Game Changers,Pacific,BOBA,Flex,53,801,698,445,87,63,0.2310810810810811,137.95,0.3186047165721499,0,0,0,0,0,0,0.0,0.0,0.0
107769214556166141,s0m,Sam,Oh,VCT International,Americas,NRG,Controller,76,1236,1056,622,134,118,0.265,132.96392857142857,0.6379733994073227,31,487,428,284,54,55,0.2465217391304348,128.67391304347825,0.5278624503053391
106525472657113092,Victor,Victor,Wong,VCT International,Americas,NRG,Duelist,138,2126,2051,739,400,391,0.2729333333333333,144.05360000000002,0.4742940624042429,74,1078,1102,421,197,212,0.29130434782608694,142.63347826086957,0.5245963862809575
106729738116921244,BerLIN,Zhang Bo,Lin,VCT International,China,FunPlus Phoenix,Controller,53,719,828,421,119,129,0.3194,124.34299999999999,0.5111764381101743,25,344,407,188,69,63,0.335,122.68227272727273,0.512766093462444
106229919343007434,dapr,Michael ,Gulino,VCT Challengers,Americas,Oxygen Esports,Sentinel,92,1229,1306,512,183,179,0.22052631578947368,120.31035087719297,0.3040522176080545,0,0,0,0,0,0,0.0,0.0,0.0
106116540451628694,Saadhak,Matias,Delipetro,VCT International,Americas,LOUD,Initiator,151,1980,2244,1239,320,441,0.20854166666666665,125.40979166666666,0.4667721539629354,81,1077,1199,679,172,255,0.1935,120.005,0.4323612831163284
106652018995421422,purp0,Semyon,Borchev,VCT International,EMEA,Vodafone Giants,Duelist,25,406,399,87,104,83,0.3664,144.77,0.49771450505788706,0,0,0,0,0,0,0.0,0.0,0.0
109760351510098824,juicy,Tyler,James,VCT Challengers,Pacific,Disguised,Duelist,56,923,771,261,188,166,0.2625,136.29607142857142,0.6335485444306186,0,0,0,0,0,0,0.0,0.0,0.0
107025877954628831,eva,Nur,Çakır,VCT Game Changers,EMEA,Falcons Vega,Initiator,62,982,812,353,68,57,0.29819672131147545,133.7406557377049,0.42670973683219826,6,99,86,28,9,5,0.3216666666666667,135.565,0.4427027027027027
109664363829628765,Enzo ,Enzo,Mestari,VCT International,EMEA,Team Liquid,Initiator,32,381,442,206,37,48,0.1925,116.006875,0.4664316626777182,0,0,0,0,0,0,0.0,0.0,0.0
109760641595572859,Egoist,Javier,Chua,VCT International,Pacific,Bleed Esports,Sentinel,59,963,791,265,85,76,0.2373913043478261,137.95695652173913,0.49003497176620886,0,0,0,0,0,0,0.0,0.0,0.0
111878438398781080,Flex1n,Rui,LUO,VCT International,China,Bilibili Gaming,Controller,21,277,283,198,28,35,0.28250000000000003,119.0155,0.5043190430088615,4,50,60,25,8,6,0.38749999999999996,123.9375,0.49714285714285716
107025879163440378,Jduh,Ceyda,Kondu,VCT Game Changers,EMEA,Odd 1 OUT,Flex,11,190,159,80,17,17,0.33,139.46,0.4978630160583717,0,0,0,0,0,0,0.0,0.0,0.0
106230224874717841,Jamppi,Elias ,Olkkonen ,VCT International,EMEA,Team Liquid,Initiator,96,1428,1426,548,201,215,0.29029850746268654,123.42575757575759,0.37577774945096276,26,387,394,112,69,78,0.24,111.22000000000001,0.37716170641227437
107735295903059952,ardiis,Ardis ,Svarenieks,VCT International,EMEA,Natus Vincere,Flex,147,2384,2176,770,502,365,0.21481927710843376,143.2710843373494,0.4970186966674959,75,1254,1103,346,259,185,0.21086956521739128,143.68826086956523,0.4867175078031125
107042219372351080,marteen,Martin ,Pátek,VCT International,EMEA,Karmine Corp,Duelist,99,1750,1407,443,344,262,0.3029850746268657,150.36402985074625,0.49493459675528395,7,118,116,32,25,29,0.2671428571428572,137.46571428571428,0.5098710995280693
106652148735956386,Chronicle,Timofey,Khromov,VCT International,EMEA,FNATIC,Flex,141,2132,1845,1178,271,204,0.24304347826086956,139.86365217391304,0.6361387653504412,58,849,779,460,107,92,0.24340909090909094,133.24477272727273,0.6312905410449139
109980839435632237,Demon1,Maximilian,Mazanov,VCT International,Americas,NRG,Duelist,90,1514,1286,336,280,209,0.37683544303797467,154.52113924050633,0.4173245796651628,41,740,568,149,125,80,0.39925,158.128,0.6179941502221055
107786689519485659,BeYN,Habin,Kang,VCT International,Pacific,DRX,Initiator,114,1596,1595,643,214,228,0.2652238805970149,126.55582089552239,0.4442262696412362,12,153,158,63,12,22,0.26916666666666667,118.91666666666667,0.44754266263074555
109918865741533645,N4RRATE,Marshall ,Massey,VCT International,EMEA,Karmine Corp,Flex,77,1370,1166,490,232,166,0.2732307692307693,157.3136923076923,0.5960570644382789,7,132,104,63,19,16,0.2871428571428571,164.54,0.6095618792702684
107079899399558907,seven,Johann,Hernandez,VCT Challengers,Americas,TSM,Flex,80,1231,1211,515,176,173,0.23545454545454544,137.77545454545455,0.4129849243163145,0,0,0,0,0,0,0.0,0.0,0.0
106652047423889687,suygetsu,Dmitry,Ilyushin,VCT International,EMEA,Natus Vincere,Flex,119,1842,1653,572,183,142,0.33904761904761904,130.74451612903226,0.4362009392300652,55,904,769,287,86,64,0.32384615384615384,134.84,0.5301178754579753
106490001132942692,Melser,Marco ,Machuca,VCT International,Americas,KRÜ Esports,Controller,100,1338,1461,690,147,196,0.3171014492753623,117.59623188405796,0.4185131512456773,30,400,458,199,40,65,0.3066666666666667,110.53583333333334,0.4110639008739662
107769216664661606,Cryo,Matthew,Panganiban,VCT International,Americas,100 Thieves,Flex,103,1807,1540,494,334,266,0.2562121212121212,151.0807575757576,0.5389107898914041,33,581,496,144,101,92,0.25777777777777783,141.60888888888888,0.4215974197719361
109035862754920293,bes,Karla,Reyes,VCT Game Changers,Pacific,DRX Changers,Controller,56,803,846,425,98,102,0.26404761904761903,126.7931707317073,0.4962065923294073,0,0,0,0,0,0,0.0,0.0,0.0
109641698140602206,Wo0t,Alkan,Gökhan Mert,VCT International,EMEA,Team Heretics,Flex,88,1382,1278,586,248,195,0.3620689655172414,143.03310344827585,0.5069632347764115,50,773,710,291,153,124,0.35795918367346935,143.43795918367346,0.506864563927654
109795093064956728,Yuicaw,Yung-Chieh,Huang,VCT International,China,WOLVES ESPORTS,Flex,16,282,248,93,46,40,0.3246153846153846,154.97307692307692,0.6789309826160147,7,101,108,20,19,26,0.3175,129.5025,0.4361012890047193
108469291932519294,Tomaszy,Tomás,Machado,VCT International,EMEA,Karmine Corp,Flex,95,1505,1341,500,279,202,0.34294117647058825,134.0894117647059,0.3791200139769288,7,73,110,45,7,14,0.3271428571428571,97.19714285714285,0.41258857505106716
106230274512017155,Mistic,James,Orfila,VCT International,EMEA,Team Liquid,Flex,57,772,851,425,79,94,0.3209375,115.69125,0.4295640259945392,25,347,367,199,38,38,0.0,0.0,0.4890132811509071
107723771492549678,H1ber,Joona,Parviainen,VCT Challengers,EMEA,NOVO Esports,Initiator,20,274,257,159,36,27,0.263,135.284,0.44860578158089504,0,0,0,0,0,0,0.0,0.0,0.0
107742642625369605,Pollo,Julio,Bernardes,VCT Challengers,Americas,THE 7,Sentinel,81,1234,1193,504,183,184,0.3001818181818182,130.09963636363636,0.4011719853528514,0,0,0,0,0,0,0.0,0.0,0.0
107772657438509297,Flaring,Henri Tyan Ji,Forichon,VCT Challengers,Pacific,Elevate,Controller,58,843,833,550,65,63,0.23588235294117646,115.17676470588236,0.43037621105332713,0,0,0,0,0,0,0.0,0.0,0.0
106732998058142840,yay,Jaccob,Whiteaker,VCT International,Pacific,Bleed Esports,Sentinel,78,1301,1115,225,294,223,0.2808,133.0392,0.3789799729758755,48,860,633,109,180,102,0.0,0.0,0.4869180457085966
106525474853482229,Marved,Jimmy,Nguyen,VCT International,Americas,NRG,Controller,76,1098,1112,486,136,140,0.28785714285714287,122.70785714285715,0.4308275689251187,43,626,618,281,76,65,0.0,0.0,0.5171059903072847
